pan,tilt,voltage
76.0,106.0,0.15640273704789834
77.0,57.0,1.3734115347018572
77.0,58.0,1.348973607038123
77.0,59.0,1.348973607038123
77.0,60.0,1.3294232649071358
77.0,61.0,1.3294232649071358
77.0,62.0,1.3049853372434017
77.0,63.0,1.2218963831867058
77.0,64.0,1.1925708699902249
77.0,65.0,1.0948191593352883
77.0,66.0,0.9726295210166178
77.0,67.0,0.9726295210166178
77.0,68.0,0.9579667644183774
77.0,69.0,0.9384164222873901
77.0,70.0,0.9384164222873901
77.0,71.0,0.9384164222873901
77.0,72.0,0.9921798631476051
77.0,73.0,0.9921798631476051
77.0,74.0,0.9775171065493646
77.0,75.0,0.9970674486803519
77.0,76.0,0.9775171065493646
77.0,77.0,0.9775171065493646
77.0,78.0,1.0410557184750733
77.0,79.0,1.0410557184750733
77.0,80.0,1.0361681329423265
77.0,81.0,1.0361681329423265
77.0,82.0,1.0410557184750733
77.0,83.0,1.0166177908113392
77.0,84.0,0.9970674486803519
77.0,85.0,1.0166177908113392
77.0,86.0,0.9872922776148583
77.0,87.0,0.9970674486803519
77.0,88.0,0.9872922776148583
77.0,89.0,1.0410557184750733
77.0,90.0,1.0410557184750733
77.0,91.0,1.0361681329423265
77.0,92.0,0.9872922776148583
77.0,93.0,1.2121212121212122
77.0,94.0,1.0166177908113392
77.0,95.0,0.9775171065493646
77.0,96.0,1.0166177908113392
77.0,97.0,0.9775171065493646
77.0,98.0,0.9872922776148583
77.0,99.0,0.9921798631476051
77.0,100.0,0.8602150537634409
77.0,101.0,0.6256109481915934
77.0,102.0,0.26392961876832843
77.0,103.0,0.26392961876832843
77.0,104.0,0.30791788856304986
77.0,105.0,0.23460410557184752
77.0,106.0,0.21505376344086022
78.0,57.0,1.3685239491691104
78.0,58.0,1.3685239491691104
78.0,59.0,1.348973607038123
78.0,60.0,1.3685239491691104
78.0,61.0,1.270772238514174
78.0,62.0,1.348973607038123
78.0,63.0,1.348973607038123
78.0,64.0,1.1779081133919844
78.0,65.0,0.9726295210166178
78.0,66.0,0.9726295210166178
78.0,67.0,0.9775171065493646
78.0,68.0,0.9579667644183774
78.0,69.0,0.9384164222873901
78.0,70.0,0.9921798631476051
78.0,71.0,1.0166177908113392
78.0,72.0,1.0410557184750733
78.0,73.0,1.1143695014662756
78.0,74.0,1.0948191593352883
78.0,75.0,1.2756598240469208
78.0,76.0,1.104594330400782
78.0,77.0,1.133919843597263
78.0,78.0,1.1290322580645162
78.0,79.0,1.1094819159335287
78.0,80.0,1.0850439882697946
78.0,81.0,1.0606060606060606
78.0,82.0,1.0263929618768328
78.0,83.0,1.0166177908113392
78.0,84.0,1.0166177908113392
78.0,85.0,1.0410557184750733
78.0,86.0,1.0410557184750733
78.0,87.0,1.0166177908113392
78.0,88.0,1.0361681329423265
78.0,89.0,1.0361681329423265
78.0,90.0,1.0361681329423265
78.0,91.0,1.0166177908113392
78.0,92.0,1.0166177908113392
78.0,93.0,1.0166177908113392
78.0,94.0,1.021505376344086
78.0,95.0,1.0166177908113392
78.0,96.0,1.0166177908113392
78.0,97.0,1.0166177908113392
78.0,98.0,1.0166177908113392
78.0,99.0,0.8602150537634409
78.0,100.0,0.7429130009775171
78.0,101.0,0.46920821114369504
78.0,102.0,0.2541544477028348
78.0,103.0,0.16617790811339198
78.0,104.0,0.19550342130987292
78.0,105.0,0.15640273704789834
78.0,106.0,0.21994134897360704
79.0,57.0,1.3978494623655915
79.0,58.0,1.3978494623655915
79.0,59.0,1.3587487781036167
79.0,60.0,1.3391984359726294
79.0,61.0,1.3685239491691104
79.0,62.0,1.3098729227761485
79.0,63.0,1.3049853372434017
79.0,64.0,1.241446725317693
79.0,65.0,1.104594330400782
79.0,66.0,0.9921798631476051
79.0,67.0,0.9970674486803519
79.0,68.0,1.0166177908113392
79.0,69.0,1.0166177908113392
79.0,70.0,1.1290322580645162
79.0,71.0,1.1827956989247312
79.0,72.0,1.2512218963831867
79.0,73.0,1.2854349951124144
79.0,74.0,1.3049853372434017
79.0,75.0,1.3294232649071358
79.0,76.0,1.3294232649071358
79.0,77.0,1.3343108504398826
79.0,78.0,1.3098729227761485
79.0,79.0,1.2512218963831867
79.0,80.0,1.241446725317693
79.0,81.0,1.1974584555229717
79.0,82.0,1.1730205278592376
79.0,83.0,1.133919843597263
79.0,84.0,1.0361681329423265
79.0,85.0,1.0166177908113392
79.0,86.0,1.0606060606060606
79.0,87.0,1.0361681329423265
79.0,88.0,0.9970674486803519
79.0,89.0,1.0410557184750733
79.0,90.0,1.0410557184750733
79.0,91.0,1.0410557184750733
79.0,92.0,1.0410557184750733
79.0,93.0,1.0410557184750733
79.0,94.0,0.9775171065493646
79.0,95.0,0.9775171065493646
79.0,96.0,1.0166177908113392
79.0,97.0,1.0166177908113392
79.0,98.0,1.0166177908113392
79.0,99.0,0.9921798631476051
79.0,100.0,0.8602150537634409
79.0,101.0,0.5376344086021505
79.0,102.0,0.24437927663734116
79.0,103.0,0.2541544477028348
79.0,104.0,0.19550342130987292
79.0,105.0,0.19550342130987292
79.0,106.0,0.19550342130987292
80.0,57.0,1.4076246334310851
80.0,58.0,1.4076246334310851
80.0,59.0,1.4076246334310851
80.0,60.0,1.3978494623655915
80.0,61.0,1.35386119257087
80.0,62.0,1.35386119257087
80.0,63.0,1.35386119257087
80.0,64.0,1.1974584555229717
80.0,65.0,1.0557184750733137
80.0,66.0,1.0166177908113392
80.0,67.0,1.0166177908113392
80.0,68.0,1.1290322580645162
80.0,69.0,1.270772238514174
80.0,70.0,1.3978494623655915
80.0,71.0,1.4076246334310851
80.0,72.0,1.4418377321603129
80.0,73.0,1.7741935483870968
80.0,74.0,1.4711632453567938
80.0,75.0,1.4711632453567938
80.0,76.0,1.466275659824047
80.0,77.0,1.4858260019550342
80.0,78.0,1.4565004887585533
80.0,79.0,1.4858260019550342
80.0,80.0,1.4858260019550342
80.0,81.0,1.4858260019550342
80.0,82.0,1.466275659824047
80.0,83.0,1.4418377321603129
80.0,84.0,1.436950146627566
80.0,85.0,1.2512218963831867
80.0,86.0,1.2218963831867058
80.0,87.0,1.0948191593352883
80.0,88.0,1.0263929618768328
80.0,89.0,1.0606060606060606
80.0,90.0,1.0606060606060606
80.0,91.0,0.9970674486803519
80.0,92.0,1.0166177908113392
80.0,93.0,1.0410557184750733
80.0,94.0,1.0166177908113392
80.0,95.0,1.0166177908113392
80.0,96.0,1.0166177908113392
80.0,97.0,0.9872922776148583
80.0,98.0,0.9775171065493646
80.0,99.0,0.9775171065493646
80.0,100.0,0.9286412512218963
80.0,101.0,0.5669599217986315
80.0,102.0,0.33235581622678395
80.0,103.0,0.23460410557184752
80.0,104.0,0.19550342130987292
80.0,105.0,0.19550342130987292
80.0,106.0,0.23460410557184752
81.0,57.0,1.4076246334310851
81.0,58.0,1.3734115347018572
81.0,59.0,1.4076246334310851
81.0,60.0,1.3929618768328447
81.0,61.0,1.3685239491691104
81.0,62.0,1.3782991202346042
81.0,63.0,1.4418377321603129
81.0,64.0,1.3098729227761485
81.0,65.0,1.1094819159335287
81.0,66.0,1.0410557184750733
81.0,67.0,1.1436950146627567
81.0,68.0,1.3978494623655915
81.0,69.0,1.4076246334310851
81.0,70.0,1.436950146627566
81.0,71.0,1.436950146627566
81.0,72.0,1.4076246334310851
81.0,73.0,1.4173998044965788
81.0,74.0,1.4418377321603129
81.0,75.0,1.4711632453567938
81.0,76.0,1.436950146627566
81.0,77.0,1.466275659824047
81.0,78.0,1.466275659824047
81.0,79.0,1.4858260019550342
81.0,80.0,1.4858260019550342
81.0,81.0,1.4565004887585533
81.0,82.0,1.5102639296187683
81.0,83.0,1.4858260019550342
81.0,84.0,1.5102639296187683
81.0,85.0,1.4858260019550342
81.0,86.0,1.3782991202346042
81.0,87.0,1.2463343108504399
81.0,88.0,1.133919843597263
81.0,89.0,1.1094819159335287
81.0,90.0,1.0557184750733137
81.0,91.0,1.0606060606060606
81.0,92.0,0.9970674486803519
81.0,93.0,1.0166177908113392
81.0,94.0,1.0361681329423265
81.0,95.0,1.0166177908113392
81.0,96.0,1.0166177908113392
81.0,97.0,0.9775171065493646
81.0,98.0,1.0166177908113392
81.0,99.0,0.9286412512218963
81.0,100.0,0.6549364613880743
81.0,101.0,0.33235581622678395
81.0,102.0,0.2883675464320626
81.0,103.0,0.23460410557184752
81.0,104.0,0.17595307917888564
81.0,105.0,0.19550342130987292
81.0,106.0,0.21505376344086022
82.0,57.0,1.4173998044965788
82.0,58.0,1.4173998044965788
82.0,59.0,1.4222873900293256
82.0,60.0,1.3587487781036167
82.0,61.0,1.4076246334310851
82.0,62.0,1.4858260019550342
82.0,63.0,1.573802541544477
82.0,64.0,1.544477028347996
82.0,65.0,1.2121212121212122
82.0,66.0,1.133919843597263
82.0,67.0,1.2121212121212122
82.0,68.0,1.2903225806451613
82.0,69.0,1.3978494623655915
82.0,70.0,1.4418377321603129
82.0,71.0,1.412512218963832
82.0,72.0,1.4076246334310851
82.0,73.0,1.412512218963832
82.0,74.0,1.4418377321603129
82.0,75.0,1.4271749755620724
82.0,76.0,1.4467253176930597
82.0,77.0,1.436950146627566
82.0,78.0,1.4467253176930597
82.0,79.0,1.466275659824047
82.0,80.0,1.4565004887585533
82.0,81.0,1.490713587487781
82.0,82.0,1.490713587487781
82.0,83.0,1.5102639296187683
82.0,84.0,1.6715542521994136
82.0,85.0,1.6959921798631477
82.0,86.0,1.4711632453567938
82.0,87.0,1.348973607038123
82.0,88.0,1.2903225806451613
82.0,89.0,1.1192570869990224
82.0,90.0,1.104594330400782
82.0,91.0,1.0557184750733137
82.0,92.0,1.0166177908113392
82.0,93.0,1.0410557184750733
82.0,94.0,1.021505376344086
82.0,95.0,1.0166177908113392
82.0,96.0,1.0166177908113392
82.0,97.0,1.0166177908113392
82.0,98.0,1.0166177908113392
82.0,99.0,0.9775171065493646
82.0,100.0,0.8602150537634409
82.0,101.0,0.5865102639296188
82.0,102.0,0.33235581622678395
82.0,103.0,0.28347996089931576
82.0,104.0,0.3176930596285435
82.0,105.0,0.2785923753665689
82.0,106.0,0.19550342130987292
83.0,57.0,1.4222873900293256
83.0,58.0,1.4173998044965788
83.0,59.0,1.4076246334310851
83.0,60.0,1.3880742913000979
83.0,61.0,1.4271749755620724
83.0,62.0,1.5640273704789833
83.0,63.0,1.7253176930596286
83.0,64.0,1.8621700879765395
83.0,65.0,1.7741935483870968
83.0,66.0,1.5249266862170088
83.0,67.0,1.4222873900293256
83.0,68.0,1.4222873900293256
83.0,69.0,1.4173998044965788
83.0,70.0,1.4076246334310851
83.0,71.0,1.4076246334310851
83.0,72.0,1.4076246334310851
83.0,73.0,1.4076246334310851
83.0,74.0,1.4173998044965788
83.0,75.0,1.4076246334310851
83.0,76.0,1.4076246334310851
83.0,77.0,1.3880742913000979
83.0,78.0,1.4418377321603129
83.0,79.0,1.4076246334310851
83.0,80.0,1.466275659824047
83.0,81.0,1.4711632453567938
83.0,82.0,1.4858260019550342
83.0,83.0,1.4565004887585533
83.0,84.0,1.4858260019550342
83.0,85.0,1.4565004887585533
83.0,86.0,1.5053763440860215
83.0,87.0,1.5053763440860215
83.0,88.0,1.4760508308895406
83.0,89.0,1.4858260019550342
83.0,90.0,1.3978494623655915
83.0,91.0,1.1143695014662756
83.0,92.0,1.0654936461388074
83.0,93.0,1.0263929618768328
83.0,94.0,0.9970674486803519
83.0,95.0,0.9970674486803519
83.0,96.0,0.9775171065493646
83.0,97.0,0.9775171065493646
83.0,98.0,1.0166177908113392
83.0,99.0,1.0166177908113392
83.0,100.0,0.8797653958944281
83.0,101.0,0.3128054740957967
83.0,102.0,0.26392961876832843
83.0,103.0,0.23460410557184752
83.0,104.0,0.19550342130987292
83.0,105.0,0.23460410557184752
83.0,106.0,0.19550342130987292
84.0,57.0,1.4076246334310851
84.0,58.0,1.4173998044965788
84.0,59.0,1.4173998044965788
84.0,60.0,1.412512218963832
84.0,61.0,1.4271749755620724
84.0,62.0,1.5689149560117301
84.0,63.0,1.8181818181818181
84.0,64.0,1.5786901270772238
84.0,65.0,1.4711632453567938
84.0,66.0,1.3880742913000979
84.0,67.0,1.4076246334310851
84.0,68.0,1.3880742913000979
84.0,69.0,1.4076246334310851
84.0,70.0,1.3880742913000979
84.0,71.0,1.4076246334310851
84.0,72.0,1.3587487781036167
84.0,73.0,1.3929618768328447
84.0,74.0,1.3734115347018572
84.0,75.0,1.2903225806451613
84.0,76.0,1.2903225806451613
84.0,77.0,1.3098729227761485
84.0,78.0,1.3343108504398826
84.0,79.0,1.3734115347018572
84.0,80.0,1.4173998044965788
84.0,81.0,1.412512218963832
84.0,82.0,1.466275659824047
84.0,83.0,1.4858260019550342
84.0,84.0,1.4565004887585533
84.0,85.0,1.4858260019550342
84.0,86.0,1.4565004887585533
84.0,87.0,1.5102639296187683
84.0,88.0,1.4858260019550342
84.0,89.0,1.5053763440860215
84.0,90.0,1.5102639296187683
84.0,91.0,1.3782991202346042
84.0,92.0,1.2218963831867058
84.0,93.0,1.1143695014662756
84.0,94.0,1.0361681329423265
84.0,95.0,1.0166177908113392
84.0,96.0,1.0166177908113392
84.0,97.0,1.0166177908113392
84.0,98.0,1.0361681329423265
84.0,99.0,0.9775171065493646
84.0,100.0,0.9384164222873901
84.0,101.0,0.6256109481915934
84.0,102.0,0.23460410557184752
84.0,103.0,0.2541544477028348
84.0,104.0,0.24437927663734116
84.0,105.0,0.21994134897360704
84.0,106.0,0.21994134897360704
85.0,57.0,1.4173998044965788
85.0,58.0,1.4076246334310851
85.0,59.0,1.4467253176930597
85.0,60.0,1.4076246334310851
85.0,61.0,1.5640273704789833
85.0,62.0,1.7497556207233627
85.0,63.0,1.7008797653958945
85.0,64.0,1.5689149560117301
85.0,65.0,1.5102639296187683
85.0,66.0,1.4173998044965788
85.0,67.0,1.3978494623655915
85.0,68.0,1.3978494623655915
85.0,69.0,1.4222873900293256
85.0,70.0,1.3685239491691104
85.0,71.0,1.348973607038123
85.0,72.0,1.348973607038123
85.0,73.0,1.2854349951124144
85.0,74.0,1.1827956989247312
85.0,75.0,1.1583577712609971
85.0,76.0,1.133919843597263
85.0,77.0,1.1436950146627567
85.0,78.0,1.133919843597263
85.0,79.0,1.1925708699902249
85.0,80.0,1.2854349951124144
85.0,81.0,1.4222873900293256
85.0,82.0,1.4173998044965788
85.0,83.0,1.4467253176930597
85.0,84.0,1.436950146627566
85.0,85.0,1.466275659824047
85.0,86.0,1.466275659824047
85.0,87.0,1.4858260019550342
85.0,88.0,1.5298142717497556
85.0,89.0,1.5053763440860215
85.0,90.0,1.5102639296187683
85.0,91.0,1.4858260019550342
85.0,92.0,1.4271749755620724
85.0,93.0,1.2854349951124144
85.0,94.0,1.0654936461388074
85.0,95.0,1.0410557184750733
85.0,96.0,1.0361681329423265
85.0,97.0,1.0361681329423265
85.0,98.0,1.0166177908113392
85.0,99.0,0.9384164222873901
85.0,100.0,0.9042033235581622
85.0,101.0,0.6304985337243402
85.0,102.0,0.24437927663734116
85.0,103.0,0.23460410557184752
85.0,104.0,0.23460410557184752
85.0,105.0,0.23949169110459434
85.0,106.0,0.19550342130987292
86.0,57.0,1.4418377321603129
86.0,58.0,1.4418377321603129
86.0,59.0,1.4076246334310851
86.0,60.0,1.4418377321603129
86.0,61.0,1.656891495601173
86.0,62.0,1.66177908113392
86.0,63.0,1.5542521994134897
86.0,64.0,1.4076246334310851
86.0,65.0,1.3685239491691104
86.0,66.0,1.3685239491691104
86.0,67.0,1.3587487781036167
86.0,68.0,1.3880742913000979
86.0,69.0,1.3929618768328447
86.0,70.0,1.35386119257087
86.0,71.0,1.2903225806451613
86.0,72.0,1.2121212121212122
86.0,73.0,1.0948191593352883
86.0,74.0,1.0654936461388074
86.0,75.0,1.1925708699902249
86.0,76.0,1.0557184750733137
86.0,77.0,1.1094819159335287
86.0,78.0,1.0654936461388074
86.0,79.0,1.0948191593352883
86.0,80.0,1.0948191593352883
86.0,81.0,1.133919843597263
