pan,tilt,voltage
77.0,98.0,0.7820136852394917
77.0,99.0,0.8015640273704789
77.0,100.0,0.8015640273704789
77.0,101.0,0.7820136852394917
77.0,102.0,0.7038123167155426
77.0,103.0,0.7820136852394917
77.0,104.0,0.7771260997067448
77.0,105.0,0.8015640273704789
77.0,106.0,0.7526881720430108
77.0,107.0,0.7429130009775171
77.0,108.0,0.7771260997067448
77.0,109.0,0.7429130009775171
77.0,110.0,0.7038123167155426
77.0,111.0,0.6647116324535679
77.0,112.0,0.7086999022482894
77.0,113.0,0.7086999022482894
77.0,114.0,0.7086999022482894
77.0,115.0,0.6647116324535679
77.0,116.0,0.6647116324535679
78.0,47.0,0.6647116324535679
78.0,48.0,0.7331378299120235
78.0,49.0,0.6647116324535679
78.0,50.0,0.7282502443792767
78.0,51.0,0.7038123167155426
78.0,52.0,0.7526881720430108
78.0,53.0,0.7429130009775171
78.0,54.0,0.7575757575757576
78.0,55.0,0.7429130009775171
78.0,56.0,0.7429130009775171
78.0,57.0,0.7429130009775171
78.0,58.0,0.7820136852394917
78.0,59.0,0.7771260997067448
78.0,60.0,0.7820136852394917
78.0,61.0,0.7038123167155426
78.0,62.0,0.8015640273704789
78.0,63.0,0.7429130009775171
78.0,64.0,0.7820136852394917
78.0,65.0,0.7820136852394917
78.0,66.0,0.8504398826979472
78.0,67.0,0.8455522971652004
78.0,68.0,0.8651026392961877
78.0,69.0,0.8602150537634409
78.0,70.0,0.8993157380254154
78.0,71.0,0.9628543499511242
78.0,72.0,1.0019550342130987
78.0,73.0,1.0703812316715542
78.0,74.0,1.04594330400782
78.0,75.0,1.0019550342130987
78.0,76.0,0.9384164222873901
78.0,77.0,0.9775171065493646
78.0,78.0,0.9384164222873901
78.0,79.0,0.9579667644183774
78.0,80.0,0.9384164222873901
78.0,81.0,0.9384164222873901
78.0,82.0,0.9090909090909091
78.0,83.0,0.8699902248289345
78.0,84.0,0.8699902248289345
78.0,85.0,0.8015640273704789
78.0,86.0,0.8211143695014663
78.0,87.0,0.7820136852394917
78.0,88.0,0.7820136852394917
78.0,89.0,0.8211143695014663
78.0,90.0,0.8211143695014663
78.0,91.0,0.7771260997067448
78.0,92.0,0.8455522971652004
78.0,93.0,0.8015640273704789
78.0,94.0,0.7820136852394917
78.0,95.0,0.7820136852394917
78.0,96.0,0.8015640273704789
78.0,97.0,0.7429130009775171
78.0,98.0,0.7820136852394917
78.0,99.0,0.8211143695014663
78.0,100.0,0.7820136852394917
78.0,101.0,0.7429130009775171
78.0,102.0,0.8015640273704789
78.0,103.0,0.7233626588465298
78.0,104.0,0.7526881720430108
78.0,105.0,0.7526881720430108
78.0,106.0,0.7038123167155426
78.0,107.0,0.7429130009775171
78.0,108.0,0.7429130009775171
78.0,109.0,0.7526881720430108
78.0,110.0,0.7429130009775171
78.0,111.0,0.7038123167155426
78.0,112.0,0.7038123167155426
78.0,113.0,0.6647116324535679
78.0,114.0,0.7038123167155426
78.0,115.0,0.7038123167155426
78.0,116.0,0.6451612903225806
79.0,47.0,0.7038123167155426
79.0,48.0,0.6451612903225806
79.0,49.0,0.7086999022482894
79.0,50.0,0.7038123167155426
79.0,51.0,0.7038123167155426
79.0,52.0,0.7331378299120235
79.0,53.0,0.7038123167155426
79.0,54.0,0.7820136852394917
79.0,55.0,0.7820136852394917
79.0,56.0,0.7233626588465298
79.0,57.0,0.8015640273704789
79.0,58.0,0.8015640273704789
79.0,59.0,0.8015640273704789
79.0,60.0,0.8015640273704789
79.0,61.0,0.8015640273704789
79.0,62.0,0.7820136852394917
79.0,63.0,0.8260019550342131
79.0,64.0,0.8211143695014663
79.0,65.0,0.8211143695014663
79.0,66.0,0.8015640273704789
79.0,67.0,0.9628543499511242
79.0,68.0,0.9579667644183774
79.0,69.0,1.0557184750733137
79.0,70.0,1.2072336265884653
79.0,71.0,1.3391984359726294
79.0,72.0,1.3391984359726294
79.0,73.0,1.4467253176930597
79.0,74.0,1.5053763440860215
79.0,75.0,1.4858260019550342
79.0,76.0,1.4516129032258065
79.0,77.0,1.4173998044965788
79.0,78.0,1.3294232649071358
79.0,79.0,1.2316715542521994
79.0,80.0,1.0948191593352883
79.0,81.0,1.0557184750733137
79.0,82.0,0.9384164222873901
79.0,83.0,0.9335288367546432
79.0,84.0,0.8944281524926686
79.0,85.0,0.8895405669599218
79.0,86.0,0.8602150537634409
79.0,87.0,0.7917888563049853
79.0,88.0,0.7820136852394917
79.0,89.0,0.8504398826979472
79.0,90.0,0.8455522971652004
79.0,91.0,0.7820136852394917
79.0,92.0,0.8211143695014663
79.0,93.0,0.8455522971652004
79.0,94.0,0.8455522971652004
79.0,95.0,0.8406647116324536
79.0,96.0,0.9384164222873901
79.0,97.0,0.8260019550342131
79.0,98.0,0.7820136852394917
79.0,99.0,0.8015640273704789
79.0,100.0,0.7624633431085044
79.0,101.0,0.7233626588465298
79.0,102.0,0.7771260997067448
79.0,103.0,0.7771260997067448
79.0,104.0,0.7820136852394917
79.0,105.0,0.8015640273704789
79.0,106.0,0.8015640273704789
79.0,107.0,0.8113391984359726
79.0,108.0,0.7135874877810362
79.0,109.0,0.9188660801564027
79.0,110.0,0.7331378299120235
79.0,111.0,0.7233626588465298
79.0,112.0,0.6451612903225806
79.0,113.0,0.7038123167155426
79.0,114.0,0.7038123167155426
79.0,115.0,0.7038123167155426
79.0,116.0,0.6647116324535679
80.0,47.0,0.7038123167155426
80.0,48.0,0.6647116324535679
80.0,49.0,0.7282502443792767
80.0,50.0,0.7038123167155426
80.0,51.0,0.7282502443792767
80.0,52.0,0.7038123167155426
80.0,53.0,0.7429130009775171
80.0,54.0,0.6744868035190615
80.0,55.0,0.7820136852394917
80.0,56.0,0.7624633431085044
80.0,57.0,0.7038123167155426
80.0,58.0,0.7820136852394917
80.0,59.0,0.8015640273704789
80.0,60.0,0.7820136852394917
80.0,61.0,0.7429130009775171
80.0,62.0,0.7820136852394917
80.0,63.0,0.8260019550342131
80.0,64.0,0.8211143695014663
80.0,65.0,0.8015640273704789
80.0,66.0,0.9139784946236559
80.0,67.0,1.0166177908113392
80.0,68.0,1.0703812316715542
80.0,69.0,1.4760508308895406
80.0,70.0,1.5933528836754642
80.0,71.0,1.6813294232649072
80.0,72.0,1.739980449657869
80.0,73.0,1.7350928641251222
80.0,74.0,1.7595307917888563
80.0,75.0,1.739980449657869
80.0,76.0,1.7644183773216031
80.0,77.0,1.739980449657869
80.0,78.0,2.047898338220919
80.0,79.0,1.6520039100684263
80.0,80.0,1.4809384164222874
80.0,81.0,1.436950146627566
80.0,82.0,1.2512218963831867
80.0,83.0,1.0948191593352883
80.0,84.0,1.0263929618768328
80.0,85.0,0.9139784946236559
80.0,86.0,0.8993157380254154
80.0,87.0,0.8211143695014663
80.0,88.0,0.8602150537634409
80.0,89.0,0.8504398826979472
80.0,90.0,0.8455522971652004
80.0,91.0,0.8211143695014663
80.0,92.0,0.8211143695014663
80.0,93.0,0.8260019550342131
80.0,94.0,0.8211143695014663
80.0,95.0,0.7820136852394917
80.0,96.0,0.7820136852394917
80.0,97.0,0.8260019550342131
80.0,98.0,0.8211143695014663
80.0,99.0,0.8211143695014663
80.0,100.0,0.8015640273704789
80.0,101.0,0.7820136852394917
80.0,102.0,0.8015640273704789
80.0,103.0,0.7429130009775171
80.0,104.0,0.7820136852394917
80.0,105.0,0.772238514173998
80.0,106.0,0.7820136852394917
80.0,107.0,0.7429130009775171
80.0,108.0,0.7429130009775171
80.0,109.0,0.7771260997067448
80.0,110.0,0.7820136852394917
80.0,111.0,0.7771260997067448
80.0,112.0,0.7038123167155426
80.0,113.0,0.7038123167155426
80.0,114.0,0.6256109481915934
80.0,115.0,0.6451612903225806
80.0,116.0,0.6647116324535679
81.0,47.0,0.6647116324535679
81.0,48.0,0.6647116324535679
81.0,49.0,0.8993157380254154
81.0,50.0,0.7282502443792767
81.0,51.0,0.7282502443792767
81.0,52.0,0.7282502443792767
81.0,53.0,0.7233626588465298
81.0,54.0,0.7526881720430108
81.0,55.0,0.7820136852394917
81.0,56.0,0.7771260997067448
81.0,57.0,0.7771260997067448
81.0,58.0,0.8260019550342131
81.0,59.0,0.8455522971652004
81.0,60.0,0.8211143695014663
81.0,61.0,0.8455522971652004
81.0,62.0,0.8211143695014663
81.0,63.0,0.9579667644183774
81.0,64.0,0.9579667644183774
81.0,65.0,1.0899315738025415
81.0,66.0,1.3391984359726294
81.0,67.0,1.632453567937439
81.0,68.0,1.6275659824046922
81.0,69.0,1.7204301075268817
81.0,70.0,1.7204301075268817
81.0,71.0,1.739980449657869
81.0,72.0,1.739980449657869
81.0,73.0,1.710654936461388
81.0,74.0,1.7350928641251222
81.0,75.0,1.739980449657869
81.0,76.0,1.7644183773216031
81.0,77.0,1.739980449657869
81.0,78.0,1.7595307917888563
81.0,79.0,1.7839687194525904
81.0,80.0,1.8035190615835777
81.0,81.0,1.8035190615835777
81.0,82.0,1.7790811339198436
81.0,83.0,1.715542521994135
81.0,84.0,1.5395894428152492
81.0,85.0,1.2121212121212122
81.0,86.0,1.1925708699902249
81.0,87.0,1.0166177908113392
81.0,88.0,0.8602150537634409
81.0,89.0,0.8699902248289345
81.0,90.0,0.8602150537634409
81.0,91.0,0.8211143695014663
81.0,92.0,0.8211143695014663
81.0,93.0,0.9335288367546432
81.0,94.0,0.8211143695014663
81.0,95.0,0.7820136852394917
81.0,96.0,0.8015640273704789
81.0,97.0,0.8260019550342131
81.0,98.0,0.8211143695014663
81.0,99.0,0.7429130009775171
81.0,100.0,0.8015640273704789
81.0,101.0,0.7820136852394917
81.0,102.0,0.8015640273704789
81.0,103.0,0.7820136852394917
81.0,104.0,0.8064516129032258
81.0,105.0,0.7429130009775171
81.0,106.0,0.7820136852394917
81.0,107.0,0.7771260997067448
81.0,108.0,0.7771260997067448
81.0,109.0,0.7038123167155426
81.0,110.0,0.7820136852394917
81.0,111.0,0.772238514173998
81.0,112.0,0.7526881720430108
81.0,113.0,0.7038123167155426
81.0,114.0,0.7038123167155426
81.0,115.0,0.7086999022482894
81.0,116.0,0.6451612903225806
82.0,47.0,0.7038123167155426
82.0,48.0,0.7282502443792767
82.0,49.0,0.7526881720430108
82.0,50.0,0.7038123167155426
82.0,51.0,0.855327468230694
82.0,52.0,0.7526881720430108
82.0,53.0,0.7624633431085044
82.0,54.0,0.7429130009775171
82.0,55.0,0.8015640273704789
82.0,56.0,0.7820136852394917
82.0,57.0,0.8455522971652004
82.0,58.0,0.8406647116324536
82.0,59.0,0.8944281524926686
82.0,60.0,0.8895405669599218
82.0,61.0,0.9335288367546432
82.0,62.0,0.9384164222873901
82.0,63.0,1.0703812316715542
82.0,64.0,1.0703812316715542
82.0,65.0,1.2903225806451613
82.0,66.0,1.5249266862170088
82.0,67.0,1.6959921798631477
82.0,68.0,1.6959921798631477
82.0,69.0,1.686217008797654
82.0,70.0,1.715542521994135
82.0,71.0,1.6959921798631477
82.0,72.0,1.7204301075268817
82.0,73.0,1.6911045943304008
82.0,74.0,1.715542521994135
82.0,75.0,1.7595307917888563
82.0,76.0,1.739980449657869
82.0,77.0,1.7302052785923754
82.0,78.0,1.715542521994135
82.0,79.0,1.739980449657869
82.0,80.0,1.739980449657869
82.0,81.0,1.7595307917888563
82.0,82.0,1.7644183773216031
82.0,83.0,1.7986314760508308
82.0,84.0,1.7302052785923754
82.0,85.0,1.6764418377321604
82.0,86.0,1.6422287390029326
82.0,87.0,1.4271749755620724
82.0,88.0,1.163245356793744
82.0,89.0,0.9579667644183774
82.0,90.0,0.9384164222873901
82.0,91.0,0.8602150537634409
82.0,92.0,0.8211143695014663
82.0,93.0,0.8211143695014663
82.0,94.0,0.8211143695014663
82.0,95.0,0.8504398826979472
82.0,96.0,0.8211143695014663
82.0,97.0,0.9090909090909091
82.0,98.0,0.8015640273704789
82.0,99.0,0.8211143695014663
82.0,100.0,0.7820136852394917
82.0,101.0,0.7820136852394917
82.0,102.0,0.8064516129032258
82.0,103.0,0.7820136852394917
82.0,104.0,0.7820136852394917
82.0,105.0,0.7820136852394917
82.0,106.0,0.7820136852394917
82.0,107.0,0.7771260997067448
82.0,108.0,0.9286412512218963
82.0,109.0,0.7233626588465298
82.0,110.0,0.6744868035190615
82.0,111.0,0.7038123167155426
82.0,112.0,0.7429130009775171
82.0,113.0,0.7038123167155426
82.0,114.0,0.7282502443792767
82.0,115.0,0.7086999022482894
82.0,116.0,0.7038123167155426
83.0,47.0,0.8211143695014663
83.0,48.0,0.8602150537634409
83.0,49.0,0.8211143695014663
83.0,50.0,0.8602150537634409
83.0,51.0,0.8895405669599218
83.0,52.0,0.8797653958944281
83.0,53.0,0.9384164222873901
83.0,54.0,0.9481915933528837
83.0,55.0,1.050830889540567
83.0,56.0,1.0361681329423265
83.0,57.0,1.0654936461388074
83.0,58.0,1.133919843597263
83.0,59.0,1.187683284457478
83.0,60.0,1.1436950146627567
83.0,61.0,1.1925708699902249
83.0,62.0,1.3587487781036167
83.0,63.0,1.5347018572825024
83.0,64.0,1.5640273704789833
83.0,65.0,1.7302052785923754
83.0,66.0,1.6666666666666667
83.0,67.0,1.6911045943304008
83.0,68.0,1.6764418377321604
83.0,69.0,1.66177908113392
83.0,70.0,1.6715542521994136
83.0,71.0,1.66177908113392
83.0,72.0,1.6959921798631477
83.0,73.0,1.66177908113392
83.0,74.0,1.6959921798631477
83.0,75.0,1.6911045943304008
83.0,76.0,1.6959921798631477
83.0,77.0,1.6813294232649072
83.0,78.0,1.7008797653958945
83.0,79.0,1.710654936461388
83.0,80.0,1.7204301075268817
83.0,81.0,1.739980449657869
83.0,82.0,1.7204301075268817
83.0,83.0,1.7595307917888563
83.0,84.0,1.7350928641251222
83.0,85.0,1.7644183773216031
83.0,86.0,1.7302052785923754
83.0,87.0,1.739980449657869
83.0,88.0,1.6031280547409579
83.0,89.0,1.2756598240469208
83.0,90.0,1.2512218963831867
83.0,91.0,0.9775171065493646
83.0,92.0,0.8602150537634409
83.0,93.0,0.8504398826979472
83.0,94.0,0.7820136852394917
83.0,95.0,0.8211143695014663
83.0,96.0,0.8015640273704789
83.0,97.0,0.8211143695014663
83.0,98.0,0.8211143695014663
83.0,99.0,0.9775171065493646
83.0,100.0,0.8211143695014663
83.0,101.0,0.7820136852394917
83.0,102.0,0.8015640273704789
83.0,103.0,0.7429130009775171
83.0,104.0,0.7820136852394917
83.0,105.0,0.7820136852394917
83.0,106.0,0.7820136852394917
83.0,107.0,0.7771260997067448
83.0,108.0,0.7771260997067448
83.0,109.0,0.7771260997067448
83.0,110.0,0.7526881720430108
83.0,111.0,0.7526881720430108
83.0,112.0,0.7233626588465298
83.0,113.0,0.7038123167155426
83.0,114.0,0.7086999022482894
83.0,115.0,0.7086999022482894
83.0,116.0,0.7038123167155426
84.0,47.0,1.050830889540567
84.0,48.0,1.04594330400782
84.0,49.0,1.0166177908113392
84.0,50.0,1.0557184750733137
84.0,51.0,1.021505376344086
84.0,52.0,1.0703812316715542
84.0,53.0,1.1143695014662756
84.0,54.0,1.1436950146627567
84.0,55.0,1.133919843597263
84.0,56.0,1.2121212121212122
84.0,57.0,1.2072336265884653
84.0,58.0,1.1827956989247312
84.0,59.0,1.2316715542521994
84.0,60.0,1.2756598240469208
84.0,61.0,1.2756598240469208
84.0,62.0,1.4271749755620724
84.0,63.0,1.6715542521994136
84.0,64.0,1.7204301075268817
84.0,65.0,1.7204301075268817
84.0,66.0,1.6422287390029326
84.0,67.0,1.6471163245356795
84.0,68.0,1.66177908113392
84.0,69.0,1.6764418377321604
84.0,70.0,1.66177908113392
84.0,71.0,1.6471163245356795
84.0,72.0,1.66177908113392
84.0,73.0,1.6764418377321604
84.0,74.0,1.66177908113392
84.0,75.0,1.66177908113392
84.0,76.0,1.6911045943304008
84.0,77.0,1.6959921798631477
84.0,78.0,1.9208211143695015
84.0,79.0,1.715542521994135
84.0,80.0,1.7204301075268817
84.0,81.0,1.7204301075268817
84.0,82.0,1.7057673509286413
84.0,83.0,1.7057673509286413
84.0,84.0,1.7204301075268817
84.0,85.0,1.739980449657869
84.0,86.0,1.739980449657869
84.0,87.0,1.76930596285435
84.0,88.0,1.7595307917888563
84.0,89.0,1.7008797653958945
84.0,90.0,1.5004887585532747
84.0,91.0,1.4858260019550342
84.0,92.0,1.0899315738025415
84.0,93.0,0.8602150537634409
84.0,94.0,0.8504398826979472
84.0,95.0,0.7869012707722385
84.0,96.0,0.8406647116324536
84.0,97.0,0.8211143695014663
84.0,98.0,0.8211143695014663
84.0,99.0,0.7820136852394917
84.0,100.0,0.7820136852394917
84.0,101.0,0.8015640273704789
84.0,102.0,0.7820136852394917
84.0,103.0,0.8015640273704789
84.0,104.0,0.7429130009775171
84.0,105.0,0.8015640273704789
84.0,106.0,0.7429130009775171
84.0,107.0,0.7820136852394917
84.0,108.0,0.7771260997067448
84.0,109.0,0.7771260997067448
84.0,110.0,0.7526881720430108
84.0,111.0,0.7526881720430108
84.0,112.0,0.7526881720430108
84.0,113.0,0.7282502443792767
84.0,114.0,0.7038123167155426
84.0,115.0,0.7282502443792767
84.0,116.0,0.7086999022482894
85.0,47.0,1.133919843597263
85.0,48.0,1.1143695014662756
85.0,49.0,1.0948191593352883
85.0,50.0,1.0948191593352883
85.0,51.0,1.0948191593352883
85.0,52.0,1.1681329423264908
85.0,53.0,1.163245356793744
85.0,54.0,1.133919843597263
85.0,55.0,1.2072336265884653
85.0,56.0,1.2316715542521994
85.0,57.0,1.2121212121212122
85.0,58.0,1.1925708699902249
85.0,59.0,1.270772238514174
85.0,60.0,1.4076246334310851
85.0,61.0,1.4027370478983383
85.0,62.0,1.6422287390029326
85.0,63.0,1.66177908113392
85.0,64.0,1.6520039100684263
85.0,65.0,1.6520039100684263
85.0,66.0,1.6520039100684263
85.0,67.0,1.6177908113391983
85.0,68.0,1.6422287390029326
85.0,69.0,1.6764418377321604
85.0,70.0,1.6520039100684263
85.0,71.0,1.964809384164223
85.0,72.0,1.6226783968719452
85.0,73.0,1.6129032258064515
85.0,74.0,1.6031280547409579
85.0,75.0,1.6031280547409579
85.0,76.0,1.6031280547409579
85.0,77.0,1.632453567937439
85.0,78.0,1.6031280547409579
85.0,79.0,1.6520039100684263
85.0,80.0,1.6520039100684263
85.0,81.0,1.6959921798631477
85.0,82.0,1.6959921798631477
85.0,83.0,1.710654936461388
85.0,84.0,1.686217008797654
85.0,85.0,1.739980449657869
85.0,86.0,1.739980449657869
85.0,87.0,1.7350928641251222
85.0,88.0,1.7350928641251222
85.0,89.0,1.7595307917888563
85.0,90.0,1.7204301075268817
85.0,91.0,1.715542521994135
85.0,92.0,1.5640273704789833
85.0,93.0,1.133919843597263
85.0,94.0,0.8602150537634409
85.0,95.0,0.8602150537634409
85.0,96.0,0.8602150537634409
85.0,97.0,0.8211143695014663
85.0,98.0,0.8211143695014663
85.0,99.0,0.8260019550342131
85.0,100.0,0.8260019550342131
85.0,101.0,0.8211143695014663
85.0,102.0,0.7820136852394917
85.0,103.0,0.8260019550342131
85.0,104.0,0.8602150537634409
85.0,105.0,0.8015640273704789
85.0,106.0,0.8015640273704789
85.0,107.0,0.7820136852394917
85.0,108.0,0.7233626588465298
85.0,109.0,0.7038123167155426
85.0,110.0,0.7429130009775171
85.0,111.0,0.7429130009775171
85.0,112.0,0.7086999022482894
85.0,113.0,0.7038123167155426
85.0,114.0,0.7038123167155426
85.0,115.0,0.7086999022482894
85.0,116.0,0.7331378299120235
86.0,47.0,1.1192570869990224
86.0,48.0,1.1241446725317692
86.0,49.0,1.1192570869990224
86.0,50.0,1.1388074291300099
86.0,51.0,1.104594330400782
86.0,52.0,1.1192570869990224
86.0,53.0,1.3294232649071358
86.0,54.0,1.1534701857282503
86.0,55.0,1.1827956989247312
86.0,56.0,1.2512218963831867
86.0,57.0,1.2512218963831867
86.0,58.0,1.2512218963831867
86.0,59.0,1.3391984359726294
86.0,60.0,1.4076246334310851
86.0,61.0,1.4076246334310851
86.0,62.0,1.6226783968719452
86.0,63.0,1.6471163245356795
86.0,64.0,1.6471163245356795
86.0,65.0,1.6520039100684263
86.0,66.0,1.6520039100684263
86.0,67.0,1.6177908113391983
86.0,68.0,1.6422287390029326
86.0,69.0,1.6520039100684263
86.0,70.0,1.6520039100684263
86.0,71.0,1.6275659824046922
86.0,72.0,1.573802541544477
86.0,73.0,1.5640273704789833
86.0,74.0,1.5640273704789833
86.0,75.0,1.4858260019550342
86.0,76.0,1.4858260019550342
86.0,77.0,1.520039100684262
86.0,78.0,1.520039100684262
86.0,79.0,1.5640273704789833
86.0,80.0,1.5835777126099706
86.0,81.0,1.6715542521994136
86.0,82.0,1.7204301075268817
86.0,83.0,1.715542521994135
86.0,84.0,1.6911045943304008
86.0,85.0,1.715542521994135
86.0,86.0,1.739980449657869
86.0,87.0,1.739980449657869
86.0,88.0,1.7204301075268817
86.0,89.0,1.7204301075268817
86.0,90.0,1.739980449657869
86.0,91.0,1.7204301075268817
86.0,92.0,1.7008797653958945
86.0,93.0,1.4858260019550342
86.0,94.0,1.0948191593352883
86.0,95.0,1.133919843597263
86.0,96.0,0.8406647116324536
86.0,97.0,0.8455522971652004
86.0,98.0,0.7820136852394917
86.0,99.0,0.8260019550342131
86.0,100.0,0.8211143695014663
86.0,101.0,0.7820136852394917
86.0,102.0,0.8015640273704789
86.0,103.0,0.8260019550342131
86.0,104.0,0.7820136852394917
86.0,105.0,0.7820136852394917
86.0,106.0,0.7820136852394917
86.0,107.0,0.8064516129032258
86.0,108.0,0.8015640273704789
86.0,109.0,0.7429130009775171
86.0,110.0,0.7820136852394917
86.0,111.0,0.7233626588465298
86.0,112.0,0.7331378299120235
86.0,113.0,0.7038123167155426
86.0,114.0,0.7282502443792767
86.0,115.0,0.6842619745845552
86.0,116.0,0.6891495601173021
87.0,47.0,1.1583577712609971
87.0,48.0,1.2072336265884653
87.0,49.0,1.1730205278592376
87.0,50.0,1.1730205278592376
87.0,51.0,1.2072336265884653
87.0,52.0,1.2512218963831867
87.0,53.0,1.2609970674486803
87.0,54.0,1.270772238514174
87.0,55.0,1.3196480938416422
87.0,56.0,1.3636363636363635
87.0,57.0,1.3636363636363635
87.0,58.0,1.3880742913000979
87.0,59.0,1.4956011730205279
87.0,60.0,1.6080156402737047
87.0,61.0,1.6031280547409579
87.0,62.0,1.6715542521994136
87.0,63.0,1.6422287390029326
87.0,64.0,1.598240469208211
87.0,65.0,1.6275659824046922
87.0,66.0,1.6031280547409579
87.0,67.0,1.6422287390029326
87.0,68.0,1.6422287390029326
87.0,69.0,1.632453567937439
87.0,70.0,1.6031280547409579
87.0,71.0,1.5640273704789833
87.0,72.0,1.4467253176930597
87.0,73.0,1.324535679374389
87.0,74.0,1.3147605083088953
87.0,75.0,1.2121212121212122
87.0,76.0,1.1143695014662756
87.0,77.0,1.187683284457478
87.0,78.0,1.187683284457478
87.0,79.0,1.2903225806451613
87.0,80.0,1.4076246334310851
87.0,81.0,1.5053763440860215
87.0,82.0,1.5395894428152492
87.0,83.0,1.6226783968719452
87.0,84.0,1.710654936461388
87.0,85.0,1.710654936461388
87.0,86.0,1.7204301075268817
87.0,87.0,1.7008797653958945
87.0,88.0,1.6911045943304008
87.0,89.0,1.7204301075268817
87.0,90.0,1.739980449657869
87.0,91.0,1.7204301075268817
87.0,92.0,1.7057673509286413
87.0,93.0,1.6666666666666667
87.0,94.0,1.5004887585532747
87.0,95.0,1.4858260019550342
87.0,96.0,0.9579667644183774
87.0,97.0,0.8211143695014663
87.0,98.0,0.8406647116324536
87.0,99.0,0.7820136852394917
87.0,100.0,0.8211143695014663
87.0,101.0,0.8015640273704789
87.0,102.0,0.8015640273704789
87.0,103.0,0.8015640273704789
87.0,104.0,0.7429130009775171
87.0,105.0,0.7820136852394917
87.0,106.0,0.7233626588465298
87.0,107.0,0.8064516129032258
87.0,108.0,0.8015640273704789
87.0,109.0,0.7820136852394917
87.0,110.0,0.7820136852394917
87.0,111.0,0.7331378299120235
87.0,112.0,0.6647116324535679
87.0,113.0,0.7038123167155426
87.0,114.0,0.7233626588465298
87.0,115.0,0.6256109481915934
87.0,116.0,0.6842619745845552
88.0,47.0,1.2316715542521994
88.0,48.0,1.1827956989247312
88.0,49.0,1.2512218963831867
88.0,50.0,1.2512218963831867
88.0,51.0,1.2756598240469208
88.0,52.0,1.2756598240469208
88.0,53.0,1.2512218963831867
88.0,54.0,1.3196480938416422
88.0,55.0,1.3294232649071358
88.0,56.0,1.3880742913000979
88.0,57.0,1.383186705767351
88.0,58.0,1.466275659824047
88.0,59.0,1.5640273704789833
88.0,60.0,1.6959921798631477
88.0,61.0,1.66177908113392
88.0,62.0,1.6226783968719452
88.0,63.0,1.6031280547409579
88.0,64.0,1.6031280547409579
88.0,65.0,1.6275659824046922
88.0,66.0,1.7204301075268817
88.0,67.0,1.6031280547409579
88.0,68.0,1.573802541544477
88.0,69.0,1.5004887585532747
88.0,70.0,1.4956011730205279
88.0,71.0,1.3294232649071358
88.0,72.0,1.1143695014662756
88.0,73.0,1.0263929618768328
88.0,74.0,0.9872922776148583
88.0,75.0,0.9579667644183774
88.0,76.0,0.9775171065493646
88.0,77.0,1.0068426197458455
88.0,78.0,0.9481915933528837
88.0,79.0,0.9970674486803519
88.0,80.0,1.0899315738025415
88.0,81.0,1.1925708699902249
88.0,82.0,1.1827956989247312
88.0,83.0,1.4173998044965788
88.0,84.0,1.6031280547409579
88.0,85.0,1.6813294232649072
88.0,86.0,2.0332355816226784
88.0,87.0,1.6911045943304008
88.0,88.0,1.715542521994135
88.0,89.0,1.686217008797654
88.0,90.0,1.7204301075268817
88.0,91.0,1.715542521994135
88.0,92.0,1.710654936461388
88.0,93.0,1.7350928641251222
88.0,94.0,1.6959921798631477
88.0,95.0,1.6959921798631477
88.0,96.0,1.4027370478983383
88.0,97.0,1.0948191593352883
88.0,98.0,0.8211143695014663
88.0,99.0,0.8211143695014663
88.0,100.0,0.8015640273704789
88.0,101.0,0.8015640273704789
88.0,102.0,0.7820136852394917
88.0,103.0,0.8015640273704789
88.0,104.0,0.7429130009775171
88.0,105.0,0.7429130009775171
88.0,106.0,0.7820136852394917
88.0,107.0,0.8015640273704789
88.0,108.0,0.7429130009775171
88.0,109.0,0.7526881720430108
88.0,110.0,0.9384164222873901
88.0,111.0,0.7233626588465298
88.0,112.0,0.7526881720430108
88.0,113.0,0.7038123167155426
88.0,114.0,0.6647116324535679
88.0,115.0,0.7038123167155426
88.0,116.0,0.7086999022482894
89.0,47.0,1.270772238514174
89.0,48.0,1.295210166177908
89.0,49.0,1.2903225806451613
89.0,50.0,1.295210166177908
89.0,51.0,1.2561094819159335
89.0,52.0,1.3196480938416422
89.0,53.0,1.270772238514174
89.0,54.0,1.3391984359726294
89.0,55.0,1.3782991202346042
89.0,56.0,1.4076246334310851
89.0,57.0,1.4076246334310851
89.0,58.0,1.5102639296187683
89.0,59.0,1.6422287390029326
89.0,60.0,1.6666666666666667
89.0,61.0,1.6959921798631477
89.0,62.0,1.6226783968719452
89.0,63.0,1.6275659824046922
89.0,64.0,1.632453567937439
89.0,65.0,1.632453567937439
89.0,66.0,1.6275659824046922
89.0,67.0,1.6226783968719452
89.0,68.0,1.5835777126099706
89.0,69.0,1.4516129032258065
89.0,70.0,1.4516129032258065
89.0,71.0,1.133919843597263
89.0,72.0,1.0166177908113392
89.0,73.0,0.9579667644183774
89.0,74.0,0.9579667644183774
89.0,75.0,0.8993157380254154
89.0,76.0,0.8602150537634409
89.0,77.0,0.8699902248289345
89.0,78.0,0.8602150537634409
89.0,79.0,0.8602150537634409
89.0,80.0,0.9384164222873901
89.0,81.0,1.0410557184750733
89.0,82.0,1.0948191593352883
89.0,83.0,1.348973607038123
89.0,84.0,1.5298142717497556
89.0,85.0,1.6422287390029326
